,3989.0,7444.0,,,5906.0,8253.0,,,5952.0,8618.0,,,5952.0,8253.0,,,5965.0,8618.0,,,,3989.0,7444.0,,,5906.0,8253.0,,,5965.0,8253.0,,,5952.0,8227.0,,,6004.0,8227.0,,,,5991.0,8142.0,,,5991.0,8983.0,,,5991.0,8963.0,,,5991.0,8963.0,,,5991.0,8983.0,,,,5782,8605,,,4732,8051,,,7053,7749,,,6936,8935,,,8175,10797
,3996.0,7444.0,,,5945.0,8312.0,,,5958.0,8937.0,,,5958.0,8312.0,,,5984.0,8937.0,,,,3996.0,7444.0,,,5945.0,8312.0,,,5984.0,8312.0,,,5958.0,8253.0,,,6017.0,8253.0,,,,6010.0,8312.0,,,6010.0,8983.0,,,6010.0,9042.0,,,6010.0,9042.0,,,6010.0,8983.0,,,,6043,7542,,,5912,7797,,,7444,7404,,,6545,8772,,,7477,9630
,3996.0,7451.0,,,5984.0,8364.0,,,6010.0,8364.0,,,6010.0,8364.0,,,6056.0,8364.0,,,,3996.0,7451.0,,,5984.0,8364.0,,,6056.0,8364.0,,,6010.0,8312.0,,,6069.0,8312.0,,,,6108.0,8364.0,,,6108.0,9029.0,,,6108.0,9348.0,,,6108.0,9348.0,,,6108.0,9029.0,,,,5847,7138,,,5071,7132,,,6851,7723,,,6551,8531,,,7471,9604
,3996.0,7451.0,,,6023.0,8559.0,,,6030.0,8559.0,,,6030.0,8559.0,,,6206.0,8559.0,,,,3996.0,7451.0,,,6023.0,8559.0,,,6206.0,8559.0,,,6030.0,8364.0,,,6075.0,8364.0,,,,6115.0,8553.0,,,6115.0,9113.0,,,6115.0,,,,6115.0,,,,6115.0,9113.0,,,,5821,7842,,,5997,8194,,,6949,8192,,,6069,8570,,,7581,9487
,4002.0,7458.0,,,6545.0,8605.0,,,6036.0,8605.0,,,6036.0,8605.0,,,6278.0,8605.0,,,,4002.0,7458.0,,,6545.0,8605.0,,,6278.0,8605.0,,,6036.0,8559.0,,,6082.0,8559.0,,,,6147.0,8585.0,,,6147.0,9172.0,,,6147.0,,,,6147.0,,,,6147.0,9172.0,,,,5782,8103,,,5997,8181,,,6975,7423,,,6792,9000,,,7171,10237
,4009.0,7464.0,,,6708.0,8618.0,,,6075.0,8618.0,,,6075.0,8618.0,,,6278.0,8618.0,,,,4009.0,7464.0,,,6708.0,8618.0,,,6278.0,8618.0,,,6075.0,8605.0,,,6147.0,8605.0,,,,6245.0,8605.0,,,6245.0,9407.0,,,6245.0,,,,6245.0,,,,6245.0,9407.0,,,,6088,8109,,,4485,7999,,,6038,7358,,,6434,8329,,,7542,9500
,4009.0,7464.0,,,7888.0,8937.0,,,6297.0,8937.0,,,6297.0,8937.0,,,6714.0,8937.0,,,,4009.0,7464.0,,,7888.0,8937.0,,,6714.0,8937.0,,,6297.0,8618.0,,,6590.0,8618.0,,,,6727.0,8950.0,,,6727.0,9420.0,,,6727.0,,,,6727.0,,,,6727.0,9420.0,,,,5763,7725,,,6310,8299,,,4409,7697,,,6193,8544,,,7255,9715
,4015.0,7471.0,,,8409.0,9472.0,,,8409.0,9472.0,,,8409.0,9472.0,,,8409.0,9472.0,,,,4015.0,7471.0,,,8409.0,9472.0,,,8409.0,9472.0,,,8409.0,9472.0,,,,9472.0,,,,6876.0,9778.0,,,7855.0,9791.0,,,7855.0,,,,7855.0,,,,7855.0,9791.0,,,,5560,8618,,,5932,7797,,,4422,7397,,,6206,8478,,,7744,9845
,4022.0,7471.0,,,,,,,,,,,,,,,,,,,,4022.0,7471.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4609,8044,,,7034,7973,,,6006,7847,,,6140,8674,,,7099,9741
,4022.0,7477.0,,,,,,,,,,,,,,,,,,,,4022.0,7477.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4583,7477,,,5919,5654,,,6117,6729,,,6682,8485,,,7034,10862
